,reaction,Unnamed: 0,dG,dG_std,ddG0,dG_prime,lower_bound,upper_bound,sign,direction
2324,R05622,2324,-295.08441669999996,11.56476846,44.81873328,-250.26568340000003,-284.9599888,-215.57137799999998,61429.21746,2
2325,R02050,2325,-1.255756354,7.025502137999999,-0.009195599,-1.264951953,-22.34145837,19.81155446,-442.61901919999997,0
2326,R10712,2326,-69.10688975,125.577725,42.38445706,-26.72243269,-403.45560770000003,350.0107423,-141213.7967,0
2327,R09700,2327,49.91384154,254.497021,-2.27e-13,49.91384154,-713.5772215,813.4049045,-580427.2117,0
2328,R09701,2328,32.15897388,348.6197749,-2.27e-13,32.15897388,-1013.700351,1078.018299,-1092787.527,0
2329,R09702,2329,11.31246684,8.887290137,0.0,11.31246684,-15.34940357,37.97433725,-582.8834278,0
2330,R09707,2330,-53.72671805,10.94979878,-0.215827639,-53.94254569,-86.79194203,-21.09314935,1830.715396,2
2331,R09708,2331,49.67150466,90.25974431,0.0,49.67150466,-221.10772830000002,320.4507376,-70854.13461000001,0
2332,R09709,2332,-157.54604880000002,293.7862688,0.0,-157.54604880000002,-1038.904855,723.8127576,-751972.5881,0
2333,R06829,2333,-10.63969838,6.640849516,-2.87841017,-13.51810855,-33.4406571,6.404439998,-214.16868190000002,0
2334,R06824,2334,-203.2997918,297.45568560000004,0.462173629,-202.83761819999998,-1095.204675,689.5294386,-755175.8647,0
2335,R06827,2335,-26.57773289,6.682307375,-1.811957289,-28.38969018,-48.43661231,-8.342768055,404.09542180000005,0
2336,R11114,2336,-37.00317054,6.377471675,81.09359325,44.09042272,24.9580077,63.22283775,1577.916071,1
2337,R11115,2337,-9.260621121,6.69727304,-2.8588436539999997,-12.11946478,-32.2112839,7.97235434,-256.79976899999997,0
2338,R11117,2338,-6.318620631,6.848132815,0.015089074,-6.303531557,-26.847929999999998,14.24086689,-382.3377974,0
2339,R11118,2339,-3.2743162010000004,6.502701642000001,-2.457182476,-5.731498677,-25.239603600000002,13.77660625,-347.7160807,0
2340,R11119,2340,-119.15066090000002,111.64913329999999,0.008250186999999999,-119.14241070000001,-454.0898106000001,215.8049892,-97994.84667,0
2341,R03831,2341,-37.70882534,171.55562319999999,-40.02910904,-77.73793439,-592.404804,436.9289352,-258838.8002,0
2342,R04286,2342,-13.54687258,6.563229026,-51.33241711,-64.8792897,-84.56897678,-45.18960262,3821.638455,2
2343,R04282,2343,-33.31288475,74.23343132,-0.0012370039999999999,-33.31412175,-256.0144157,189.38617219999998,-48485.59022,0
2344,R04283,2344,106.1293517,59.71802749,-82.35281713,23.77653454,-155.3775479,202.93061699999998,-31530.86167,0
2345,R04280,2345,-299.369362,166.6879993,-42.3647596,-341.7341216,-841.7981195,158.3298763,-133281.7921,0
2346,R01886,2346,8.964957923,7.399563867,-2.414308868,6.550649055,-15.64804255,28.74934066,-449.8709058,0
2347,R01884,2347,6.769971377,10.94638685,-0.0007984530000000001,6.769172923999999,-26.06998763,39.60833347,-1032.588764,0
2348,R01883,2348,111.68832009999998,220.588688,-39.92275599,71.76556411,-590.0004999,733.5316281,-432784.0273,0
2349,R01882,2349,-29.35526021,6.317614269,-0.709507883,-30.06476809,-49.0176109,-11.11192528,544.6800297999999,0
2350,R05401,2350,-217.6282037,179.236783,44.81746377,-172.8107399,-710.5210889,364.8996091,-259268.8676,0
2351,R05400,2351,-27.66402039,179.90172619999998,44.77670306,17.11268267,-522.5924959,556.8178613,-290988.8359,0
2352,R10957,2352,108.3211961,220.49271940000003,-39.92256163,68.39863447,-593.0795237000001,729.8767927,-432874.9806,0
2353,R02615,2353,-102.6910257,96.08949381,0.0,-102.6910257,-390.95950710000005,185.57745569999997,-72553.27063,0
2354,R02613,2354,-101.26894240000001,11.47226464,-0.030074512,-101.299017,-135.7158109,-66.88222308,9076.975140999999,2
2355,R02610,2355,52.9712039,74.32949948,-44.81747386,8.153730037,-214.8347684,231.14222850000002,-49657.38712,0
2356,R07067,2356,-5.003467054,8.460975749,2.84e-14,-5.003467054,-30.386394300000003,20.37946019,-619.2583131,0
2357,R08705,2357,-69.24734666,6.360080533,44.81937358,-24.42797309,-43.50821469,-5.347731491,232.67024980000002,0
2358,R08704,2358,2.71308595,6.4931782160000004,0.0,2.71308595,-16.766448699999998,22.1926206,-372.0914347,0
2359,R07062,2359,-184.734511,90.22309229,-0.000731984,-184.735243,-455.4045199,85.93403387,-39134.74744,0
2360,R07061,2360,-151.3280019,90.44207311,0.010342394,-151.3176595,-422.6438788,120.0085598,-50720.883219999996,0
2361,R07068,2361,-378.73346580000003,127.62197590000001,44.81747386,-333.915992,-716.7819197000001,48.949935700000005,-35086.42888,0
2362,R06626,2362,-46.51956041,106.236902,0.684589353,-45.83497105,-364.54567710000003,272.875735,-99475.66955,0
2363,R06627,2363,25.76249832,238.062162,-39.54687433,-13.78437601,-727.970862,700.40211,-509872.3278,0
2364,R06624,2364,-321.1274361,50.28135308,-41.25483113,-362.3822672,-513.2263264,-211.538208,108566.9774,2
2365,R06625,2365,-249.3015212,28.18797101,183.94392380000002,-65.35759739999999,-149.92151040000002,19.20631563,-2879.439849,0
2366,R06629,2366,-67.38697475,6.312104225,45.33523827,-22.05173648,-40.98804916,-3.115423805,127.6951441,0
2367,R02532,2367,-89.991762,127.60815829999999,-0.02464882,-90.01641082,-472.8408857,292.8080641,-138451.6244,0
2368,R02530,2368,32.00935483,6.338852394,-0.029113483,31.98024134,12.96368416,50.99679852,661.1063891,0
2369,R02535,2369,-116.3286545,225.6477377,-0.017773161000000003,-116.3464277,-793.2896408,560.5967853999999,-444715.6225,0
2370,R10955,2370,3.477641852,13.63755162,-2.898687386,0.578954466,-40.33370039,41.49160933,-1673.510139,0
2371,R00755,2371,5.951119283,151.0984832,-4.95e-05,5.951069737999999,-447.3443799,459.2465193,-205441.3494,0
2372,R00751,2372,5.003464752,6.507373169,0.017010371,5.020475123,-14.50164438,24.54259463,-355.90797960000003,0
2373,R00753,2373,17.16614962,6.843990142000001,-0.0019025620000000002,17.16424706,-3.3677233660000003,37.69621749,-126.9504324,0
2374,R00758,2374,47.94893436,6.420952138,-42.25300155,5.69593281,-13.5669236,24.95878922,-338.6139867,0
2375,R08563,2375,-76.38631195,149.7787294,46.14717959,-30.23913236,-479.5753206,419.0970558,-200988.6049,0
2376,R08562,2376,-42.58313635,165.66814540000001,46.16552141,3.5823850630000003,-493.4220511,500.58682130000005,-247000.5761,0
2377,R08569,2377,59.24713584,6.827299051000001,-43.54600129,15.70113454,-4.780762613,36.18303169,-172.9824851,0
2378,R07638,2378,-158.1986362,172.296447,0.001774472,-158.1968617,-675.0862027000001,358.6924793,-242148.3438,0
2379,R02288,2379,56.38712389999999,77.31388039,-0.000576836,56.38654706,-175.5550941,288.3281882,-50617.48222,0
2380,R02285,2380,-11.09715919,75.05879919,-0.018586013000000002,-11.1157452,-236.29214280000002,214.0606524,-50580.850230000004,0
2381,R02287,2381,1.015475329,7.707466661000001,2.558234744,3.573710073,-19.54868991,26.69611006,-521.8739773,0
2382,R02280,2382,-36.53776575,87.34385785,39.90123025,3.363464501,-258.66810899999996,265.3950381,-68649.23264,0
2383,R09409,2383,-61.74945029,191.58662230000002,0.049642317000000005,-61.69980798,-636.4596749,513.0600589,-326542.0383,0
2384,R01390,2384,60.32353621,8.933735963,-42.38658685,17.93694936,-8.864258528999999,44.73815725,-396.570592,0
2385,R01397,2385,17.38782711,7.492127097000001,-40.98141919,-23.59359208,-46.06997337,-1.117210789,51.4698713,0
2386,R01395,2386,16.0195274,7.443131407,-0.038232711,15.98129469,-6.348099531,38.31068891,-243.20006630000003,0
2387,R07930,2387,175.2100245,270.0611417,1.013876714,176.2239012,-633.9595239,986.4073263,-625342.319,0
2388,R00930,2388,-7.50012595,7.706250859,3.6063491819999998,-3.893776768,-27.01252935,19.22497581,-519.3152232,0
2389,R07939,2389,-388.56746630000004,104.8184608,44.81714727,-343.750319,-658.2057014,-29.294936600000003,19282.09429,2
2390,R00931,2390,-8.608789192,7.089727475,43.61344969,35.0046605,13.73547808,56.27384293,772.9481357000001,0
2391,R03220,2391,-473.9543401000001,17.42927323,88.43754515,-385.516795,-437.8046147,-333.2289753,145889.1831,2
2392,R03223,2392,-4.168332898,8.900067953999999,-1.069006893,-5.237339791,-31.93754365,21.46286407,-685.4711582,0
2393,R03222,2393,-281.87874489999996,927.6275501,-0.004468131,-281.883213,-3064.765863,2500.999437,-7664977.7,0
2394,R10078,2394,1.72660829,6.381594198999999,4.88e-05,1.7266571119999998,-17.41812549,20.87143971,-363.5413559,0
2395,R04709,2395,17.05162272,185.85890619999998,95.52374748,112.57537020000001,-445.00134840000004,670.1520887999999,-298218.5831,0
2396,R10079,2396,-168.6678105,15.5250369,122.38369640000002,-46.28411413,-92.85922483,0.29099657,-27.02171592,0
2397,R04701,2397,-309.9289432,167.40004480000002,0.000923225,-309.92802,-812.1281544,192.27211440000002,-156149.5974,0
2398,R04700,2398,357.6682012,201.3998615,-4.860868902,352.80733230000004,-251.3922522,957.0069168,-240584.1242,0
2399,R04872,2399,-405.14257430000004,152.1650517,0.064096666,-405.07847769999995,-861.5736327999999,51.4166774,-44299.25353,0
2400,R01576,2400,-10.20800637,6.4603881439999995,-0.000191869,-10.20819824,-29.58936267,9.172966192,-271.42222339999995,0
2401,R01573,2401,34.49994777,6.351743035,-39.39062425,-4.89067648,-23.94590559,14.16455263,-339.1830398,0
2402,R09937,2402,-282.82266160000006,111.3175814,-1.3375379809999999,-284.16019950000003,-618.1129437000001,49.79254470000001,-30777.416380000002,0
2403,R09936,2403,-270.74010719999995,111.17295320000001,-1.267564294,-272.00767149999996,-605.5265311,61.511188100000005,-37246.65635,0
2404,R09933,2404,53.2190644,215.443679,-44.81746412,8.401600277,-637.9294367000001,654.7326373,-417673.2225,0
2405,R09932,2405,53.2190644,215.443679,-44.81746412,8.401600277,-637.9294367000001,654.7326373,-417673.2225,0
2406,R09931,2406,92.43526475,6.401015667,-3.653742774,88.78152197,69.57847497,107.984569,7513.401629000001,1
2407,R09939,2407,59.09886143,220.4042727,-39.92256088,19.17630055,-642.0365176,680.3891187,-436834.6603,0
2408,R10072,2408,-891.9794988,74.92673907,89.63494773,-802.3445511,-1027.124768,-577.5643339,593230.6326,2
2409,R08994,2409,-13.36567614,232.621178,81.09339936,67.72772323,-630.1358108,765.5912572000001,-482426.4676,0
2410,R09999,2410,-81.9324123,51.09193529,0.003731887,-81.92868041,-235.20448629999999,71.34712546,-16781.16399,0
2411,R09998,2411,-90.91640151,50.84762337,-0.02686321,-90.94326472,-243.48613480000003,61.59960539,-14998.649819999999,0
2412,R06323,2412,-514.7555687,74.38505732,-0.043265265,-514.7988339999999,-737.9540059999999,-291.643662,215219.6087,2
2413,R06322,2413,-470.35812450000003,74.38105637,-0.042324960999999994,-470.40044950000004,-693.5436186000001,-247.2572804,171483.70899999997,2
2414,R08229,2414,1.053439622,6.806459319,-0.746241853,0.307197769,-20.11218019,20.72657573,-416.8566257,0
2415,R10181,2415,-556.2001312000001,10.96744146,44.81104091,-511.3890903,-544.2914147000001,-478.4867659,260436.2387,2
2416,R10184,2416,-21.13941475,508.64744249999995,-1.3343413709999998,-22.47375612,-1548.416084,1503.468571,-2327994.917,0
2417,R10188,2417,-11.04352112,6.862428704,-2.858884165,-13.90240528,-34.48969139,6.684880832,-230.5594769,0
2418,R10637,2418,-542.9942917000001,197.2865544,44.81918398,-498.1751078,-1090.034771,93.6845554,-102119.4229,0
2419,R10635,2419,-133.7973043,62.69773616,42.36846499,-91.42883927,-279.5220478,96.66436921,-27019.82243,0
2420,R10632,2420,99.21921519,138.78238340000001,41.15806128,140.3772765,-275.9698737,556.7244267000001,-153639.1697,0
2421,R10630,2421,120.988431,138.71664760000002,-0.009435619000000001,120.97899540000002,-295.1709474,537.1289382,-158544.8576,0
2422,R02840,2422,-71.84300078,220.59172630000003,42.37685077,-29.46615001,-691.2413289,632.3090289,-437078.1334,0
2423,R02846,2423,-45.21531226,127.5777176,-42.78368091,-87.99899317,-470.732146,294.73415960000005,-138740.8435,0
2424,R10458,2424,55.15856818,220.40430759999998,-39.92311423,15.23545395,-645.9774689,676.4483767999999,-436970.4102,0
2425,R10450,2425,63.98921938,232.43583360000002,1.239162578,65.22838196,-632.0791188,762.5358828,-481983.0089,0
2426,R10456,2426,-21.49618606,153.89389419999998,-42.85213942,-64.34832548,-526.0300081,397.33335710000006,-209009.2691,0
2427,R10457,2427,-74.89577637,145.1208364,-42.85219119,-117.7479676,-553.1104767999999,317.6145416,-175675.9305,0
2428,R10987,2428,13.59414596,7.913440617000001,0.556081601,14.15022756,-9.590094291,37.89054941,-363.3739416,0
2429,R07981,2429,-61.75586147,345.4105998,-0.09891429199999999,-61.85477577,-1098.086575,974.3770235999999,-1069950.3290000001,0
2430,R00563,2430,76.18801045,8.894200565,-47.13302465,29.0549858,2.372384105,55.7375875,132.2309666,0
2431,R07984,2431,115.38071799999999,52.64070664,-2.426925945,112.95379199999999,-44.96832792,270.8759119,-12180.83683,0
2432,R07728,2432,-92.01768812,137.640729,45.42332795,-46.59436017,-459.5165472,366.3278268,-168333.6981,0
2433,R07238,2433,75.60949963,340.4220776,-39.92261684,35.6868828,-985.57935,1056.953116,-1041711.165,0
2434,R07722,2434,121.27490359999999,254.814025,-39.90433944,81.37056415,-683.0715109,845.8126392000001,-577750.5173,0
2435,R07723,2435,-33.32867427,276.22229550000003,-40.93104939,-74.25972366,-902.9266102,754.4071627999999,-681174.3022,0
2436,R07237,2436,88.54982983,420.0828672,-39.92250645,48.62732337,-1211.6212779999998,1308.875925,-1585861.9209999999,0
2437,R08914,2437,67.42056054,127.28706299999999,-41.40474694,26.01581359,-355.84537539999997,407.8770026,-145141.1451,0
2438,R03030,2438,10.46006594,6.630070961,-4.892765002,5.567300935,-14.32291195,25.45751382,-364.6257288,0
2439,R03031,2439,19.21330397,7.66548601,0.0,19.21330397,-3.78315406,42.209762,-159.68603249999998,0
2440,R03034,2440,20.31292592,6.361987697999999,-41.15906919,-20.84614327,-39.93210636,-1.760180176,70.28770201,0
2441,R01766,2441,-21.4407021,104.29148020000001,0.029688831000000002,-21.41101327,-334.2854539,291.4634273,-97431.98409,0
2442,R01767,2442,57.84084978,137.71591809999998,-0.012743929,57.82810585,-355.31964849999997,470.9758602,-167346.9771,0
2443,R01764,2443,-63.68712365,107.2041788,41.15885249,-22.52827116,-344.1408076,299.0842652,-102927.1006,0
2444,R01768,2444,42.60388347,8.012127717,-42.41562792,0.188255548,-23.8481276,24.2246387,-577.7122747999999,0
2445,R01769,2445,-135.264497,12.03974117,-0.038899777999999996,-135.3033968,-171.42262030000003,-99.18417329,17002.41088,2
2446,R05640,2446,-1306.959242,129.1909469,93.29082988,-1213.668412,-1601.241253,-826.0955713,1322778.307,2
2447,R05866,2447,-405.2969609,129.33679329999998,44.24745404,-361.0495068,-749.0598867000001,26.960873100000004,-20195.30855,0
2448,R05647,2448,-5.507452325,6.360831711,4.20495043,-1.302501895,-20.38499703,17.77999324,-362.4451093,0
2449,R09540,2449,148.130461,319.074351,82.20459666,230.3350576,-726.8879954,1187.558111,-863221.7344,0
2450,R02073,2450,27.62849784,7.849254587000001,-43.82247449,-16.19397665,-39.74174041,7.353787111,-292.2522984,0
2451,R02071,2451,40.37889963,7.759892336,-43.98276837,-3.603868737,-26.88354575,19.67580827,-528.9554916999999,0
2452,R09098,2452,-104.6685667,50.72711946,0.0050437120000000005,-104.6635229,-256.8448813,47.51783548,-12204.712809999999,0
2453,R09099,2453,-8.417680568,6.930295752999999,4.475236325,-3.942444242,-24.7333315,16.84844302,-416.7181264,0
2454,R09768,2454,-1.7895978719999999,6.327315321,0.030023892000000003,-1.75957398,-20.74151994,17.22237198,-357.21817200000004,0
2455,R09769,2455,3.012626035,6.357573475,0.030023892000000003,3.042649927,-16.030070499999997,22.11537035,-354.5109458,0
2456,R09763,2456,5.187210041,6.7794897810000005,-48.695894700000004,-43.50868466,-63.847154,-23.17021532,1479.352306,2
2457,R09092,2457,172.9864851,112.675909,84.70225604,257.68874109999996,-80.33898590000001,595.7164681,-47859.25693,0
2458,R09093,2458,-26.252916600000002,6.743147625,0.220122724,-26.03279387,-46.26223675,-5.803350995,268.4759976,0
2459,R09094,2459,-6.508006045,9.310915412,-3.6558821480000003,-10.16388819,-38.09663443,17.76885805,-676.9336891,0
2460,R09095,2460,-65.24171868,228.844231,0.00013296,-65.24158572,-751.7742787000001,621.2911073,-467070.6741,0
2461,R01186,2461,13.84759715,6.614842092999999,-0.570977004,13.27662014,-6.567906139,33.12114642,-217.5365809,0
2462,R01187,2462,15.70796905,6.625813621,-0.570977004,15.13699205,-4.740448813,35.01443291,-165.9841269,0
2463,R01184,2463,-451.68456150000003,9.266197147,-41.15932871,-492.8438902,-520.6424816000001,-465.0452988,242122.3384,2
2464,R01183,2464,41.36932947,6.585911767000001,-42.44332287,-1.0739934009999998,-20.8317287,18.6837419,-389.21464239999995,0
2465,R01180,2465,-18.83805096,6.39930772,42.38823917,23.550188199999997,4.35226504,42.74811136,186.0511106,0
2466,R01181,2466,-2.842060741,6.410164449,0.0,-2.842060741,-22.07255409,16.38843261,-361.7345651,0
2467,R01188,2467,82.30355081,220.5013591,-39.92255854,42.38099227,-619.123085,703.8850696000001,-435791.4958,0
2468,R01189,2468,85.09410868,220.5013267,-39.92255854,45.17155013,-616.3324299999999,706.6755302,-435547.0467,0
2469,R04112,2469,0.494216066,6.709558782,-0.011570133,0.48264593299999997,-19.64603041,20.61132228,-404.9306643,0
2470,R03588,2470,191.67140469999998,154.6097187,-3.3885773880000003,188.2828273,-275.5463288,652.1119834,-179687.063,0
2471,R03859,2471,-29.3217581,7.2998216970000005,43.61655707,14.29479896,-7.604666131,36.19426405,-275.245294,0
2472,R03580,2472,250.70240159999997,172.6011235,-40.14044823,210.5619534,-307.24141710000004,728.3653239,-223783.9943,0
2473,R03850,2473,100.3715998,220.667685,-44.81747386,55.554125899999995,-606.4489291,717.5571808999999,-435161.7839,0
2474,R10845,2474,-8.31e-12,127.28618059999998,1.21513366,1.21513366,-380.64340810000004,383.0736755,-145814.4694,0
2475,R10844,2475,-382.94269180000003,9.737897294,2.27e-13,-382.94269180000003,-412.1563837,-353.72899989999996,145791.6654,2
2476,R10847,2476,-25.49149523,6.383063804,-42.38281113,-67.87430637,-87.02349778,-48.72511496,4240.229933,2
2477,R10841,2477,41.693704600000004,6.39576735,-42.37660894,-0.6829043370000001,-19.87020639,18.50439771,-367.6862016,0
2478,R10840,2478,-32.42805712,6.561428105,-40.8866355,-73.31469262,-92.99897694,-53.63040831,4987.5731049999995,2
2479,R02989,2479,105.39737099999999,8.500310919,-44.81652418,60.58084681,35.07991405,86.08177957,3019.7414289999997,1
2480,R02985,2480,9.507872451,127.29259259999999,0.000178596,9.508051047,-372.3697268,391.3858288,-145740.2341,0
2481,R09495,2481,-80.26244505,12.15782534,-0.016085354,-80.27853041,-116.7520064,-43.80505439,5114.327992,2
2482,R07066,2482,-397.2156845,127.66450649999999,44.81747386,-352.3982107,-735.3917302,30.595308799999998,-22499.53707,0
2483,R02670,2483,-113.8871363,416.5017039,-83.70425176,-197.59138810000002,-1447.0965,1051.913724,-1522220.668,0
2484,R02673,2484,-193.6544038,104.8497946,39.74604481,-153.90835890000002,-468.45774270000004,160.64102490000002,-75253.53191,0
