,Unnamed: 0,ID,dG,std
60,60,R00760,-13.879676948030747,3.3031330777153185
61,61,R00761,-47.90522410416311,3.955777450390479
62,62,R00762,-9.211879636416596,3.3587093091121742
63,63,R00763,-24.965645127361768,32.08011816147798
64,64,R00764,-5.723458438385876,3.361350784359172
65,65,R00765,1.5923468710441426,4.014587866164909
66,66,R00766,1.7055278762675528,37.07749244684713
67,67,R00767,-16.904803961873995,3.354757097892344
68,68,R00768,-13.60334879918345,4.12656596997366
69,69,R00769,-15.459679610095122,3.354757097892344
70,70,R00770,-16.928955449013415,3.354757097892344
71,71,R00771,0.8737034350680801,3.2902780116942423
72,72,R00772,0.1976798528556855,3.4592609748098355
73,73,R00774,44.43972476163768,33.03089913473599
74,74,R00775,-28.39966727354441,8.359098874887403
75,75,R00776,5.033854534514532,3.786155621543087
76,76,R00777,-65.14968357130878,45.48888114682769
77,77,R00778,4.547710263869597,42.89887114139146
78,78,R00781,-346.3103316761256,6.6022864500141125
79,79,R00782,-3.723596765910152,5.796612614555372
80,80,R00783,,
81,81,R00784,,
82,82,R00785,,
83,83,R00787,399.7952428090798,5.208355816060274
84,84,R00789,390.0923086083599,5.208355816060274
85,85,R00790,,
86,86,R00791,,
87,87,R00792,,
88,88,R00793,317.1567249438335,63.96953091906418
89,89,R00794,146.62607357707185,5.727887651011442
90,90,R00796,143.39176217683195,5.727887651011442
91,91,R00798,,
92,92,R00799,118.00318803650954,62.96678671674712
93,93,R00800,-169.3906595932637,10.366506333549694
94,94,R00801,-26.035434284406463,3.4711832482267475
95,95,R00802,20.24499496226086,46.145676214321256
96,96,R00803,-7.386989075687751,3.381526034891281
97,97,R00804,,
0,0,R00805,-17.655593362497882,37.078042602407486
1,1,R00806,-3.687097984940891,3.360781579100592
2,2,R00807,4.072966643826675,39.675361057044015
3,3,R00808,,
4,4,R00809,-14.826516468622655,3.899376478087387
5,5,R00810,-16.964004578998313,3.567096755731753
6,6,R00811,,
7,7,R00812,119.0821820316134,105.5494313437871
8,8,R00813,85.97165578241005,109.7521901052189
9,9,R00814,112.02216637447432,118.0058217935812
10,10,R00815,-346.3384442065603,48.96388038055826
11,11,R00816,-470.1452722666536,73.46615489850564
12,12,R00817,-506.5720869787671,73.57911681702925
13,13,R00818,-347.33120665971586,49.30040924345519
14,14,R00821,-6.892065135345078,25.79451316131234
15,15,R00822,-6.395754803526671,24.73606378590208
16,16,R00823,-344.55511809588563,49.41741357813263
17,17,R00825,-341.32080669564573,49.41741357813263
18,18,R00827,-96.71633933321968,107.61914777194993
19,19,R00828,-468.02802176001046,95.09512220774756
20,20,R00829,-19.87897752539834,38.54319926788115
21,21,R00830,-7.918869041070678,27.28014189677393
22,22,R00832,-23.60435748513842,52.886977700267394
23,23,R00833,-7.573100592159149,4.015338530248815
24,24,R00834,8.260222019104901,3.389425388373032
25,25,R00835,-4.900124803139846,3.4154074959498386
26,26,R00836,-17.321774754448867,3.8050859722682975
27,27,R00837,-12.400757514898489,3.8742570575844137
28,28,R00838,-31.87106457572756,36.291806244666674
29,29,R00839,-6.003511005964271,30.26223696471189
30,30,R00841,-15.515371091311067,3.7903274631214
31,31,R00842,25.656385810014683,3.380505040818903
32,32,R00844,22.42207440977478,3.380505040818903
33,33,R00845,30.09270986905057,3.427915744883764
34,34,R00846,-108.30659596352616,5.762899363966667
35,35,R00847,-10.627273358009065,3.794446047977864
36,36,R00848,9.099977480024258,4.739979544988152
37,37,R00849,,
38,38,R00850,-3.246705995669288,3.780957589516015
39,39,R00851,,
40,40,R00853,-18.51809801535464,33.038130865932224
41,41,R00854,-9.815148823501133,31.46453829610768
42,42,R00855,-32.4997946145067,11.282814037918724
43,43,R00856,-3.035646990129692,11.266812365624364
44,44,R00857,,
45,45,R00858,120.43053546606188,6.104657834408735
46,46,R00859,,
47,47,R00860,,
48,48,R00861,,
49,49,R00863,-106.215708037655,55.844218295228806
50,50,R00864,323.8995178622218,65.9687955217377
51,51,R00865,,
52,52,R00866,-10.593939577068909,3.354757097892344
53,53,R00867,16.468341475653517,28.894927196648812
54,54,R00868,10.67803129327433,3.507369383959905
55,55,R00870,7.443719893034427,3.507369383959905
56,56,R00871,19.582560919592225,5.193943434843192
57,57,R00872,-31.314670634635437,32.08011816147798
58,58,R00873,,
59,59,R00874,-13.921576240365797,3.5156824715366084
60,60,R00875,12.278344327308275,3.3830377398748004
61,61,R00876,-13.877867584140574,3.3031330777153185
62,62,R00877,-3.2607765266305364,3.4080084326732583
63,63,R00878,-19.334997945477696,33.20247324613704
64,64,R00879,,
65,65,R00880,-0.874311914733994,34.3269858776198
66,66,R00881,-31.632801511322725,4.441950193327379
67,67,R00883,7.262826310446428,4.415027708416692
68,68,R00885,-3.972411391472008,4.403874960423408
69,69,R00887,,
70,70,R00888,-40.3366311859148,32.001316614534275
71,71,R00889,1.741680545401188,4.6353400796499225
72,72,R00890,,
73,73,R00891,-26.49072244151044,5.811840822418442
74,74,R00892,-4.916793365795037,8.038544026639633
75,75,R00893,-238.7794014133754,55.87812583336316
76,76,R00894,-35.89178770459369,60.86282538138982
77,77,R00895,-14.55912891580757,33.616517627196465
78,78,R00896,-3.1534537478991838,51.09538659574421
79,79,R00897,-50.4633622776969,6.692195044116424
80,80,R00899,5.528207432291559,42.81149285519358
81,81,R00900,4.253077579915505,4.940872411557693
82,82,R00901,206.28598339288817,67.94152958569053
83,83,R00903,-13.202353378411322,34.85651725418044
84,84,R00904,-23.66040767309289,31.7212556328643
85,85,R00905,-20.974822806251368,39.17670851696247
86,86,R00906,42.26452443777184,45.25727587274202
87,87,R00907,3.9556551122698655,4.628142372665113
88,88,R00908,-2.893297381866418,4.663913722529563
89,89,R00909,-23.790748238923072,42.06095769800237
90,90,R00910,-20.913943884925143,55.12953703936565
91,91,R00911,-5.228700564395012,55.12869482992579
92,92,R00912,-20.831162256180477,55.12953703936565
93,93,R00913,-26.74315664880892,39.36155996458968
94,94,R00914,-1654.330981975912,84.06944608753453
95,95,R00915,-415.2990240282147,60.06214471076287
96,96,R00916,-92.65025835452433,62.9512704675105
97,97,R00917,-7.398153958068519,46.68620386588461
0,0,R00918,-240.82078626390785,162.7344900275494
1,1,R00919,42.7563884100345,60.86019893032029
2,2,R00920,15.403380595557138,4.639858771475844
3,3,R00921,20.057210423546223,24.706253500710933
4,4,R00922,-38.75469502927521,30.119135719446728
5,5,R00923,-17.271260098416178,18.184443520868825
6,6,R00924,29.43429148028376,60.94736632736981
7,7,R00925,6.118501457185317,4.6280103889126325
8,8,R00926,-73.95669368799122,39.1833604167848
9,9,R00927,10.884461625343278,24.746322429147668
10,10,R00928,10.823786107483215,4.648993019955243
11,11,R00930,-1.2035311151126686,17.924541903323842
12,12,R00931,44.88888150419037,25.644183916036567
13,13,R00932,44.45522463658184,29.88039398957621
14,14,R00934,-20.188807913144267,36.22106769773781
15,15,R00935,-29.542630725863944,35.19404301945415
16,16,R00936,28.789422728190942,3.5055458116111726
17,17,R00937,50.244351020643535,5.257397144691238
18,18,R00939,25.55511132795104,3.5055458116111726
19,19,R00940,43.77572822016373,5.257397144691238
20,20,R00941,-37.26326865703058,5.112153614052915
21,21,R00942,-56.73194477395825,112.66172893192478
22,22,R00943,-4.562718436455455,3.9226110030468018
23,23,R00944,-21.579926012864615,3.9346057902439577
24,24,R00945,7.170181209003687,3.5595864601857063
25,25,R00946,-37.93139929688278,45.38593852971723
26,26,R00947,1.5659537661795184,33.21186239521899
27,27,R00948,-0.9894447740487636,3.319228070350844
28,28,R00949,-20.18876776197726,3.3031330777153185
29,29,R00951,-34.438078813643244,3.358820570012341
30,30,R00952,6.602863516953093,3.475553150426109
31,31,R00953,2.543119683597453,4.632737424959898
32,32,R00954,2.653077535860561,4.6344953194570895
33,33,R00955,-10.007424469125482,29.898276363358683
34,34,R00956,-1.08179576029994,3.319228070350844
35,35,R00957,-21.15736930207939,3.841101906785231
36,36,R00959,13.834618861821298,33.20937416007499
37,37,R00960,7.519830453522388,33.20937416007499
38,38,R00961,-24.215859461280388,3.295430063736404
39,39,R00962,-13.779619423279314,3.3031330777153185
40,40,R00963,-11.06398081256458,3.301116527671696
41,41,R00964,-15.07866363675555,3.3031330777153185
42,42,R00965,6.6856872108493945,54.61843823521366
43,43,R00966,12.390374827254108,3.849042710956744
44,44,R00967,-13.607578433947197,3.3031330777153185
45,45,R00968,-15.10659496415633,3.3031330777153185
46,46,R00969,-33.47883090541313,3.7450135891448944
47,47,R00970,-15.076854272865376,3.3031330777153185
48,48,R00973,-6.95902738717767,50.7590242640968
49,49,R00974,-57.46965949972994,68.65889293453874
50,50,R00975,-60.09405961940534,67.01958145223304
51,51,R00976,,
52,52,R00977,73.86892215413545,66.86390979545322
53,53,R00978,70.63461075389554,66.86390979545322
54,54,R00980,-334.42874156030064,46.73695630538316
55,55,R00982,-0.2260872000949518,57.63783519082424
56,56,R00983,-654.5390974431631,74.53772883050982
57,57,R00984,-45.05831133152738,102.52826512914751
58,58,R00985,-53.58600747659565,83.63295348647965
59,59,R00986,-65.59700940473489,83.63716408763385
60,60,R00987,-39.67011201126509,50.441691154122815
61,61,R00988,3.220752051802066,47.69323013213791
62,62,R00989,-50.111706483164205,52.952793535308615
63,63,R00990,-17.742890269214683,49.83152798585815
64,64,R00991,-194.47926760508065,70.78937541076515
65,65,R00993,-233.79126048247764,20.733252175201656
66,66,R00994,9.546727373922865,26.333990679375127
67,67,R00995,33.98340227021487,28.00169879500415
68,68,R00996,-27.382339961947068,5.64768512330844
69,69,R00997,27.92637215227822,39.036513895950826
70,70,R00998,22.17865665709328,23.176493371426528
71,71,R00999,-71.24529137499053,30.225048622434464
72,72,R01000,18.378051762791586,3.784242076662732
73,73,R01001,6.427914561199614,42.88544501738756
74,74,R01003,-9.718200147255942,19.649744794385
75,75,R01004,-24.507113371930306,3.295430063736404
76,76,R01005,43.62904227745384,40.93492541259503
77,77,R01006,-73.35157454680132,40.92986531092077
78,78,R01007,2.323965475154317,30.400570529800504
79,79,R01008,-2314.6235849679992,47.399930618555416
80,80,R01009,42.59351108511152,41.72269502711958
81,81,R01010,-16.234741195991603,3.361178970111637
82,82,R01011,-9.90790325332847,3.365866480087208
83,83,R01012,-37.080525143011954,3.400359915966577
84,84,R01013,,
85,85,R01014,19.43536368533536,4.625112342255773
86,86,R01015,-7.670635459275843,3.3287727265707927
87,87,R01016,-70.89256767292031,25.84243498833296
88,88,R01018,-16.39848345103482,19.65099203093318
89,89,R01019,80.04160987163092,132.1060102967259
90,90,R01021,-17.048937907669597,3.325870109339388
91,91,R01022,-113.64836048100632,26.97208915838699
92,92,R01023,-9.743555411193626,3.461434471006563
93,93,R01025,,
94,94,R01026,-20.978683526200456,3.476228003423306
95,95,R01027,,
96,96,R01028,,
97,97,R01029,,
0,0,R01030,-28.46354014677621,43.24784494360929
1,1,R01031,25.14010559585992,38.762095956239584
2,2,R01032,-24.59084093684397,38.06723760110809
3,3,R01033,-280.239829782092,59.50795987630973
4,4,R01034,24.937015705334147,3.6884306198708425
5,5,R01036,36.62704357315579,3.7111848505342486
6,6,R01039,21.702704305094244,3.6884306198708425
7,7,R01041,33.392732172915885,3.7111848505342486
8,8,R01043,-2.4704668603112623,26.39876512642977
9,9,R01044,8.386272296273944,20.759845759514626
10,10,R01045,,
11,11,R01047,-39.08970657611199,17.67348290256768
12,12,R01048,-37.66376987340492,20.40686692557162
13,13,R01049,-4.279180674667032,3.5776687979794723
14,14,R01050,-1.363220901765942,3.9033721861366746
15,15,R01051,-13.87396562356372,3.3031330777153185
16,16,R01052,31.25012222159672,33.196595320132616
17,17,R01053,8.222332104292605,42.59130310055758
18,18,R01054,-55.470339434771006,33.200351202479865
19,19,R01055,-24.44299388927853,59.77252664590714
20,20,R01056,1.0703081145778413,3.381814759303861
21,21,R01057,-8.234235734570944,3.577480100491477
22,22,R01058,-42.79682905683548,3.3131519169833927
23,23,R01059,-13.927295661874268,3.3031330777153185
24,24,R01061,5.209365570998784,3.3104059073819774
25,25,R01063,1.975054170758881,3.3104059073819774
26,26,R01064,13.881951370274734,4.614965629651386
27,27,R01066,20.823558515623176,3.685897774884436
28,28,R01067,11.779254971580087,3.9030555940092686
29,29,R01068,23.85710420744925,3.3236254831863943
30,30,R01069,10.041931115904958,16.990746759684864
31,31,R01070,-1.4203900647192569,37.25301253502965
32,32,R01071,180.1232849950036,79.9587382592915
33,33,R01072,8.794368287551421,42.61211551197818
34,34,R01073,94.74491446846103,58.22433489988121
35,35,R01074,58.378227245761,43.14172653487493
36,36,R01075,-4.226084971674112,3.335740309843504
37,37,R01076,-11.99818134689616,3.415422987778569
38,38,R01077,6.366374114504836,85.2215235758845
39,39,R01078,,
40,40,R01079,-40.89006451795693,27.77924876574185
41,41,R01080,-19.96266609896276,3.862294979069136
42,42,R01081,3.601111775470997,3.405376389021193
43,43,R01082,3.4091781151324483,3.293917068155059
44,44,R01083,9.652045824918789,3.597573662117295
45,45,R01085,-18.554009493495897,56.922520299817634
46,46,R01086,11.814859755044123,4.6334048042115885
47,47,R01087,-5.023841190440109,4.794971245263085
48,48,R01088,36.144495992630524,3.7262638250212703
49,49,R01089,-15.783747151304285,35.07053407203181
50,50,R01090,-0.8627670834454313,3.722987691372436
51,51,R01091,-11.798632797502432,27.441367075305656
52,52,R01092,-23.52578597487204,43.955112783038295
53,53,R01093,-23.749632517778025,21.43056493765575
54,54,R01094,-15.336175946269066,3.605107311389096
55,55,R01095,-20.51532111753812,21.43056493765575
56,56,R01096,-4.877543313297423,3.4154074959498386
57,57,R01097,-18.57048734650897,3.605107311389096
58,58,R01098,-167.47455802076792,21.92691852821341
59,59,R01099,-109.44028151792872,29.405307193440663
60,60,R01100,-12.045581691765506,3.435499634231404
61,61,R01101,-9.071400630529638,3.387804451187748
62,62,R01103,-5.607249598388194,3.5698565847578108
63,63,R01104,4.37489425433202,50.53010343581088
64,64,R01105,,
65,65,R01106,,
66,66,R01108,-51.53179891732466,101.4643587784169
67,67,R01109,4.906264703489711,3.7722548722394342
68,68,R01110,2.5389023421612364,53.88445652541613
69,69,R01111,-0.5648507097335136,4.6325955736096205
70,70,R01113,23.37206965101891,8.085967818648347
71,71,R01115,,
72,72,R01117,47.239951893513705,52.85833543599818
73,73,R01119,,
74,74,R01120,,
75,75,R01121,-79.19667441683933,90.28949209812023
76,76,R01122,,
77,77,R01123,-4.931525716719493,4.635921877481259
78,78,R01126,-12.26897268602562,3.301116527671696
79,79,R01127,-79.21272098291023,88.76447470530614
80,80,R01128,-9.9470349985137,3.5883482593429394
81,81,R01130,5.078766143219113,59.37404644208407
82,82,R01131,-13.873671763294452,3.3031330777153185
83,83,R01132,21.201307914511347,3.55522449181588
84,84,R01134,4.662882239965285,63.22305572840565
85,85,R01135,1.3938039920375331,3.678794068141528
86,86,R01137,0.000118546398653,3.2791974649514657
87,87,R01138,27.1725033432848,3.3119761658556235
88,88,R01139,-13.874097900077004,3.3031330777153185
89,89,R01140,-13.879795494429402,3.3031330777153185
90,90,R01142,-380.8749384638187,6.593772383762363
91,91,R01143,-377.6406270635788,6.593772383762363
92,92,R01144,45.72890284954482,42.93701141141778
93,93,R01145,-42.45918330471181,71.41476323086756
94,94,R01146,,
95,95,R01147,-2.546290911259192,4.770373711374863
96,96,R01148,1.2258404496986408,4.061836153658461
97,97,R01149,-8.506699905254635,28.650921012161213
0,0,R01150,-5.458742699888092,50.68318600898496
1,1,R01151,-87.2296996414505,5.944823854590329
2,2,R01152,-26.167961874209112,6.391928990147467
3,3,R01153,27.760495468764237,102.53850157508174
4,4,R01154,-2.532434582290854,33.81933064742158
5,5,R01155,9.726019056014335,3.664413011044908
6,6,R01156,-28.18980435510313,33.81973856540059
7,7,R01157,-28.700485313702067,7.707918472515979
8,8,R01158,4.193868760507826,36.60129635967918
9,9,R01159,7.030131616376551,117.68852155402996
10,10,R01160,-9.602184624419678,43.73986481689452
11,11,R01161,-5.47553365041213,35.54543760985049
12,12,R01163,-10.21319933984546,37.18519567170082
13,13,R01164,-19.264496924489293,58.39643928533573
14,14,R01166,-6.878147524830752,58.395794554569
15,15,R01167,-36.34855016263885,37.59564656765362
16,16,R01168,4.702641625745571,3.47809029790478
17,17,R01169,36.03016921344067,302.07026512769073
18,18,R01171,51.814719107796094,4.778070603843515
19,19,R01172,7.804970455772462,4.401775634089923
20,20,R01173,4.570659055532559,4.401775634089923
21,21,R01174,8.724433298831684,28.863577305368025
22,22,R01175,35.25831077780545,5.742977507075904
23,23,R01176,-4.237014155239507,3.335740309843504
24,24,R01177,10.576745041258192,25.933401482642324
25,25,R01178,,
26,26,R01179,-0.4682704950588459,3.3441345166240204
27,27,R01180,31.798982676454905,34.196984672637
28,28,R01181,1.790777110152476,30.78934769617097
29,29,R01182,11.46789714170768,68.37778263153494
30,30,R01183,52.00489059386679,65.33423301755795
31,31,R01184,-388.1114152891798,66.9510585134694
32,32,R01185,-37.61054159102776,68.37801714491152
33,33,R01186,-10.634280583534434,68.42241409688101
34,34,R01187,-3.201055664365697,66.32474937396688
35,35,R01188,-11.446369788304992,116.75175930334002
36,36,R01189,-32.800498434106906,113.88831295548871
37,37,R01190,-38.768423804732585,115.08267710699924
38,38,R01192,-14.823369074994329,4.623288642753713
39,39,R01193,-79.05468296025049,71.85872091287106
40,40,R01194,-9.074550965855153,4.256621501782725
41,41,R01195,,
42,42,R01196,,
43,43,R01197,,
44,44,R01199,,
45,45,R01200,-7.914501725150643,42.805000801548175
46,46,R01201,-13.821444823880256,3.3031330777153185
47,47,R01202,-56.48992360986013,40.77319040055537
48,48,R01203,-164.22699557412392,39.397887278333975
49,49,R01204,-22.807737212243342,42.805624392733165
50,50,R01205,-3.4326412497050427,34.87071817745532
